Unnamed: 0,id,name,tagline,domain,Location,Investors,Employees (Current),Employees: Growth YoY (%),Investment Stage,Last Funding Amount (USD),LinkedIn Profile (Founders/CEOs),In Energize Affinity,Affinty ID
839,5aefc576-a765-4c61-a216-f8f185da0de2,Chromologics,Developing natural food colorants from fungal fermentation,chromologics.com,"Søborg, Denmark","[' giampaolo cagnin', ' nordic foodtech vc', ' thia ventures', ' vaekstfonden', ' novo holdings', ' döhler ventures', 'blue horizon corporation']",,,,,,False,223654304
840,80a2d61b-3efd-4473-94b5-ba526a566465,chronosphere,Cloud-based applications monitoring company,,New York,['gv'],,,,,,False,Not in Affinity
841,a7a5fa6a-0e61-4c2a-8337-468d9eced69e,ChrysaLabs,Soil quality assessment technology developer,chrysalabs.com,"Montréal, Canada","[' aqc capital', 'anges quebec', ' telus ventures', ' emmertech', ' koan capital', ' bdc venture capital', ' leaps by bayer', ' ecofuel']",,,,,,False,146843828
842,14f1958f-563e-41bb-8b2b-9014a3483f2f,cibus capital,Invest in sustainable food and agriculture companies,,"London, U.K.",[],,,,,,False,Not in Affinity
843,b6211a30-5f06-44c4-b65c-406d8e465f3f,cim,Property operations decarbonization platform,,Ireland,['five v capital'],,,,,,False,Not in Affinity
844,2459cee9-b5af-47a3-a072-b923bb03c56e,cimico,Biotechnological wastewater treatment platform,,"Donostia-San Sebastian, Spain",['moira capital partners'],,,,,,False,Not in Affinity
845,36e2db4c-8627-488e-b219-f4c6a2e9c576,CinSOIL,AI- and satellite-powered MRV tool for soil carbon,cinsoil.eu,"Berlin, Germany",[],,,,,,False,293045261
846,faba0428-c8e7-414f-80ad-a3c1b0e97463,Cintoo,Reality capture data management platform,cintoo.com,"Miami, Florida","['Armilar Venture Partners', 'AMAVI Capital', 'Partech', 'UI Investissement', 'Amavi Capital', 'Region Sud Investissement']",76.0,22.58,Series B,37000000.0,"['Denis Thibaudin (Chief Executive Officer &  co-founder): https://linkedin.com/in/denis-thibaudin-b704461', 'Dominique POULIQUEN (CEO of Cintoo US Inc.): https://linkedin.com/in/dominique-pouliquen-92715', 'Marc Antonini (Co-founder and Scientific Advisor): https://linkedin.com/in/marc-antonini-883b2163']",True,47005627
847,9e2613ef-76d9-4ed2-a93c-b8ec4909d7cc,Cirba Solutions,EV battery recycling platform,cirbasolutions.com,"Wixom, MI","[""us department of energy's office of manufacturing and energy supply chains (mesc)""]",,,,,,False,290275773
848,b6591577-fa47-43af-b202-b187ab4a78fd,Circadian,Circular clothing recycling platform,circadian.io,"Berlin, Germany","['Ralicap Climate', 'Tofino Capital', 'BayWa r.e. Energy Ventures', 'Rockstart', 'Great Stuff Ventures', 'Persistent Energy Capital']",12.0,-25.0,Other,1320125.0,Mike Rosenberg (Chief Executive Officer | Geschäftsführer): https://linkedin.com/in/mikerosenberg,False,285904282
849,0f3f5087-9383-4d70-b547-4463f39a3150,Circadian Technologies,Energy management system provider,circadian.com.au,"Berlin, Germany","['ra capital management-planetary health', "" capricorn's technology impact fund"", ' persistent energy capital', 'volta energy', 'barclays sustainable impact capital', '28 ventures fund', 'nventures', ' tiff investment management', ' honda motor', ' datatribe', ' chevron technology ventures', ' alchemy fund', ' the footprint firm', ' blume ventures', ' true ventures', ' british international investment (bii)', ' cubit capital', ' tofino capital', ' aavishkaar capital', 'ecosystem integrity fund', 'koch disruptive technologies', ' rockstart', 'google', 'prime impact fund', ' abstract ventures', ' coelius capital', ' great stuff ventures', ' sumitomo corporation of americas', ' one9 ventures', 'baywa r.e. energy ventures', ' factor[e] ventures', ' reimagined ventures', 'denmark’s export and investment fund', 'afore capital']",,,,,,False,2164403
850,f98f8014-f6e1-41d7-9ee2-79f165ddcceb,Circe Inc,Carbon-negative bio-manufacturing,circe.com,"Boston, U.S.","[' ponderosa ventures', 'regen ventures', ' undeterred capital']",,,,,,False,285294281
851,e678eab2-5491-4e35-b5de-2661f596c0ba,Circonus,Data analytics and monitoring platform for businesses,circonus.com,"North Laurel, Maryland","['Baird Capital', 'Bull City Venture Partners', 'Osage Venture Partners', 'NewSpring Capital']",14.0,0.0,Series B,10000000.0,"['Theo Schlossnagle (Founder and CTO): https://linkedin.com/in/postwait', 'Bob Moul (CEO): https://linkedin.com/in/bobmoul']",True,1568199
852,abf0689f-a55a-4989-bc16-c115d49057ca,Circtec Germany GmbH,Tire recycling facilities using pyrolysis technology,circtec.com,"London, U.K.",,,,,,,False,289296792
853,fbef707c-772d-47a6-8269-af9c3d410409,Circu Li-ion,Battery recycling platform,circuli-ion.com,"Mondercange, Luxembourg","['undisclosed group of battery, AI, and industry experts', 'BonVenture', 'company’s management team']",37.0,-9.76,Seed,8500000.0,"['Antoine Welter (Co-Founder & CEO): https://linkedin.com/in/antoine-welter-97ba3b48', 'Dr. Xavier Kohll (Co-founder & CTO): https://linkedin.com/in/xako']",True,283922670
854,ad47ce57-1a88-41d0-9a08-c2e2d6272aae,circuit,Electric shuttle service,,UK,"[' los angeles cleantech incubator (laci) impact fund', ' groundswell ventures', ' impact engine', 'tribeca venture partners', ' citi impact fund', ' gaingels', ' forefront venture partners']",,,,,,False,Not in Affinity
855,2fd247ee-fa77-4f9c-9a6e-166d8a6e72e3,Circuland,Digital Material Passports for construction,circuland.co.uk,"London, United Kingdom","['volvo’s vc arm', 'apeiron ventures']",4.0,100.0,,820692.0,Anastasia Stella (Co-Founder): https://linkedin.com/in/anastasiastella,True,292783223
856,e78002d1-8c53-430a-9559-f87553442230,Circular.co,Circular economy digital tools platform,circular.co,"San Francisco, California","['Oxygea', 'Eclipse', 'Maniv']",14.0,0.0,Series A,10500000.0,"Ian Arthurs (CEO, Founder): https://linkedin.com/in/ianarthurs",True,286516740
857,0500619b-8ca7-4115-a4cf-e59570c8393e,Circular Brain,Electronic waste lifecycle management platform,circularbrain.io,"Jundiaí, Brazil",['lorene'],,,,,,False,278518895
858,6fbd73a8-71f2-4733-982b-24c2316bc3ed,Circularise,Blockchain-based plastics recycling tracking platform,circularise.com,"The Hague, Netherlands","['Asahi Kasei', 'Brightlands Venture Partners', 'Neste', 'European Commission', '4impact capital']",56.0,16.67,Series A,11000000.0,"['Mesbah Sabur (Founder): https://linkedin.com/in/mesbahsabur', 'Jordi de Vos (Founder): https://linkedin.com/in/jordirobertdevos']",True,94677378
859,556af7de-4cf5-475b-a94d-defa43c8b9fd,Circulate Capital,VC fund investing in innovations to combat plastic waste,circulatecapital.com,,"['Unilever', 'PepsiCo', 'Danone', 'Chevron Phillips Chemical Company LLC', 'Procter & Gamble', 'The Coca-Cola Company', 'Dow']",43.0,10.26,,106000000.0,,True,162563737
860,3500eac9-973b-4309-b517-2d4638c2d1da,Circulor,Supply chain traceability and CO2 tracking company,circulor.com,"London, United Kingdom","['Salesforce Ventures', '24Haymarket', 'Volvo Cars Technology Fund', 'Future Positive Capital', 'HG Ventures', 'The Westly Group', 'SYSTEMIQ', 'InMotion Ventures', 'Sky Ocean Ventures', 'BHP Ventures', 'Jaguar Land Rover’s CVC arm', 'TotalEnergies Ventures', 'Plug and Play', 'Boeing HorizonX']",60.0,-6.25,Series B,25000000.0,"['Douglas Johnson-Poensgen (Founder & CEO): https://linkedin.com/in/dougjohnsonpoensgen', 'Veera Johnson (Co-Founder): https://linkedin.com/in/veera-johnson-3830271']",True,204049457
861,18d477af-d201-4594-90b9-51ce208cd3ab,Circunomics,Circular battery platform,circunomics.com,"Mainz, Germany",Orlen VC,31.0,14.81,,33500000.0,"['Sebastiaan Wolzak (Co-Founder, COO): https://linkedin.com/in/swolzak', 'Felix Paul Wagner (CEO & Co-Founder): https://linkedin.com/in/felixpaulwagner', 'Patrick Peter (Founder, CEO): https://linkedin.com/in/patrick-peter-digital']",True,223993134
862,bd351610-b230-4949-bad4-2eb85926fcfd,Citrine Informatics,Developer of a materials artificial intelligence operating platform,citrine.io,"Redwood City, California","['Innovation Endeavors', 'Prelude Ventures', 'Presidio Ventures', 'Alumni Ventures', ""Jerry Yang's AME Cloud Ventures"", 'Moore Strategic Ventures', ""Eric Schmidt's Innovation Endeavors"", 'Next47', 'XSeed Capital', 'DCVC (Data Collective)', 'other investors', 'Drive Catalyst (Far Eastern Group)', 'others', 'ISAI Cap Venture']",57.0,-17.39,Series C,16000000.0,"['Bryce Meredig, Ph.D. (Founder, Chief Science Officer): https://linkedin.com/in/bmeredig', 'Greg Mulholland (Founder, CEO): https://linkedin.com/in/gregorymulholland', 'Kyle Michel (Co-founder and CTO): https://linkedin.com/in/kylemichel', 'Tom Frederick (Senior Advisor to CEO and Board): https://linkedin.com/in/tom-frederick-18479379']",True,1630674
863,c948be60-d11d-4493-ba7f-ec88eaa4be4e,citron,Building energy transition company,,"Suresnes, France","['eiffel investment group', ' entrepreneur invest', ' bpifrance']",,,,,,False,Not in Affinity
864,d00124e9-8729-48c7-bf31-d4270849c5e3,Citroniq,Carbon-negative materials and plastics,citroniq.com,Houston,['lummus technology'],,,,,,False,291689529
865,9d289589-0fa0-4c99-b3bb-5547c6561c18,civ,Debut fund for critical infrastructure investments,,"Venice, CA",[],,,,,,False,Not in Affinity
866,4a29b584-97c5-4bf0-a01f-f4f4e2dcf81c,Civ Robotics,Autonomous surveying solution for civil engineering and infrastructure projects,civrobotics.com,"San Francisco, CA",,,,,,,False,263403028
867,187493aa-e9d7-4035-b73f-ac191431f96e,clairity technologies,Carbon dioxide removal technology developer,,"Los Angeles, CA","['initialized capital', ' lowercarbon capital']",,,,,,False,Not in Affinity
868,70cb704f-9eab-4132-bf8d-29ede693acff,Clarity AI,Platform optimizing the societal impact of investment portfolios,clarity.ai,"New York, New York","['Seaya Ventures', 'Matthew Freud', 'Mundi Ventures', 'Founders Fund', 'Deutsche Borse AG', 'Kibo Ventures']",315.0,-7.62,Series B,15000000.0,"['Rebeca Minguela (Founder & CEO): https://linkedin.com/in/rebecaminguela', 'Chad Towers, CSP (Chief Executive Officer / Founder): https://linkedin.com/in/chad-towers-csp-a991901', 'José M. Á. (Chief of Staff to the Founder & CEO): https://linkedin.com/in/jose-pallete']",True,159037358
869,5a072276-5f74-4252-9b8a-98e7b4b52c55,Clarity Movement,Air quality monitoring company,clarity.io,"Berkeley, California","['Amasia', 'Active Fund', 'The Climate Syndicate', 'Spero Ventures', 'Jason Calacanis’ Launch Fund', 'SOSV’s HAX program']",24.0,0.0,,9600000.0,"['David Lu (Co-founder & CEO): https://linkedin.com/in/david-lu-aa9b3075', 'Deepak Talwar (Co-founder and Mechanical Engineering Lead): https://linkedin.com/in/deepak-talwar-ba5a4350', 'Hannah Laura Hagen (Co-founder): https://linkedin.com/in/hannah-laura-hagen-5544914a']",True,78855408
870,bf184b3d-dc46-4a58-9e45-9569e71c0fd3,Clarke Valve,Developer of energy-saving shutter valves,clarkevalve.com,"North Kingstown, RI","[' flowserve', ' new world angels', ' ogci climate investments', ' chevron technology ventures', 'saudi aramco energy ventures']",,,,,,False,1701366
871,248a019e-ff33-4e95-9c5e-71ab27073150,Claros TechnologiesTM Inc.,Hardware and software to improve energy efficiency in data centers,claros.tech,"McLean, Virginia","['General Catalyst', 'Composite Capital Partners', ""Virginia Innovation Partnership Corporation (VIPC)'s Virginia Venture Partners"", 'Red Cell Partners']",5.0,,,9750000.0,,True,301586534
872,c390b2bc-ca07-4847-9dce-e1198b6365dd,Claros Technologies,Advanced materials company,clarostech.com,"St. Paul, Minn.",[],,,,,,False,291737818
873,ee74e72b-7c03-47b9-bf44-a2ebac78aa0b,Claroty,Industrial cybersecurity platform for highly automated production sites,claroty.com,"New York, New York","['Standard Investments', 'Rockwell Automation', 'Bessemer Venture Partners', 'Team8', 'Innovation Endeavors', 'Red Dot Capital Partners', 'Tekfen Ventures', 'Next47', 'LG', 'Mitsui & Co., Ltd.', '40 North', 'Schneider Electric', 'Envision Ventures', 'I Squared Capital’s ISQ Global InfraTech Fund', 'ICV', ""Eric Schmidt's Innovation Endeavors"", 'Bessemer Venture Partners’ Century II fund', 'Siemens', 'Marker LLC', 'Aster Capital', 'Temasek', 'Silicon Valley Bank', 'AB Private Credit Investors', 'SE Ventures', 'Delta-v Capital', 'SoftBank Vision Fund 2']",661.0,18.67,Other,100000000.0,"['Benny Porat (Co-Founder, CTO): https://linkedin.com/in/benny-porat-95039730', 'Thorsten Freitag (CEO): https://linkedin.com/in/freitagthorsten', 'Yaniv Vardi (Chief Executive Officer): https://linkedin.com/in/yaniv-vardi-2a671512', 'Philip Rugani (Interim Chief Executive Officer): https://linkedin.com/in/philip-rugani-6265266', 'Galina Antova (Co-Founder & Chief Business Development Officer): https://linkedin.com/in/galinaantova']",True,84842390
874,9c3032f2-dcfd-4882-bdfc-72a304089c32,class8,Manage fleets for trucking companies,,"Toronto, Canada",['xplorer capital'],,,,,,False,Not in Affinity
875,c25371a2-776b-4610-9623-3489b4dee166,Clean Crop Technologies,"Startup using cold plasma technology to increase crop yields, improve food safety, and reduce food waste",cleancroptech.com,"Holyoke, MA","[' trailhead capital', 'regen ventures', ' vtc ventures', ' massmutual catalyst fund', ' prime impact fund', ' bread & butter ventures', ' active impact', ' the alchemy fund', ' dc thomson capital', ' innova memphis']",,,,,,False,224037044
876,bf893316-9937-48c2-ac5d-092448260a4b,clean electric,"Swappable, fast-charging batteries",https://olaelectric.com/,"Clean Electric, India","['falcon edge capital', 'climate angels', ' matrix partners india', ' lv fund', ' tiger global management', ' 7square ventures', ' ciie regional innovation foundation', ' pi ventures', 'temasek holdings', ' kalaari capital', ' softbank', 'infoedge ventures', ' kia motors']",,,,,,False,Not in Affinity
877,44d72130-dfd7-4d77-856e-db7057111817,Clean Energy Terminals - Offshore Wind Port Developer,Offshore wind terminals construction,cleanenergyterminals.com,"Valencia, CA",['homecoming capital'],,,,,,False,291077167
878,95012b95-4310-4a44-8052-bf466bab0377,Clean Energy Ventures,Invest in decarbonization hardware startups,cleanenergyventures.com,Boston,,38.0,2.7,Investment Fund,305000000.0,"['Temple Fennell (Co-Founder and Managing Director): https://linkedin.com/in/templefennell', 'David Miller (Co-Founder and Managing Director): https://linkedin.com/in/davidsmiller7', 'Thal Greenholtz LION (Co-Founder): https://linkedin.com/in/thal-greenholtz-lion-52075519']",True,221137457
879,5452a842-e625-4741-a2bc-3002709bc3d5,clean food group,Sustainable oil and fat alternatives,,London,"['clean growth fund', ' dohlergroup', ' agronomics', 'allianza team']",,,,,,False,Not in Affinity
880,adc99da5-a258-4b88-8118-a899d3077a41,Clean Kitchen Club,Plant-based restaurant chain,cleankitchen.club,UK,['angel investors'],,,,,,False,284102945
881,0e0b75ac-e30b-4c6c-92cc-5632b09ec569,CleanArc Data Centers,Hyperscale data centers,cleanarcdatacenters.com,"Austin, Texas",Townsend Group,17.0,112.5,,,James Trout (Founder and Chief Executive Officer): https://linkedin.com/in/james-trout-74455a15,True,290548188
882,a27a4a76-a698-4d3c-bc0f-1e383934acfb,CleanCapital,Invests in and operates solar and energy storage projects,cleancapital.com,"New York, New York",Manulife Investment Management,78.0,-2.5,Other,500000000.0,"['Marc Garrett (Co-Founder and CTO): https://linkedin.com/in/since1968', 'Jon Powers (Co Founder): https://linkedin.com/in/jon-powers-9445641', 'Thomas Byrne (Co-founder): https://linkedin.com/in/thomas-byrne-b72ab524', 'Kevin Johnson (Co-Founder): https://linkedin.com/in/kevinjohnson1']",True,105406526
883,e436e486-167d-4255-930c-10d4d90472ad,CleanChoice Energy,Clean-tech company,cleanchoiceenergy.com,"None, None",True Green Capital Management,142.0,-10.69,,100000000.0,"['Tom Matzzie (Founder & CEO): https://linkedin.com/in/tommatzzie', 'Richard Graves (Chief Impact Officer and Co-founder): https://linkedin.com/in/richardgraves']",True,113830926
884,93627a80-df47-47f9-a744-fd766c61ba6f,CleanFiber,Upcycled cardboard for insulation developer,cleanfiber.com,"Buffalo, NY","['spring lane capital', 'axa im', ' tokyu construction/global brain', ' climate innovation capital', ' axa im alts', ' ahlström invest']",,,,,,False,118760142
885,ee8904f8-c341-419e-8822-f774d6531078,Cleanhub,Ocean plastic prevention company,cleanhub.com,"Berlin, Germany","['Integra Partners', 'Lakestar', '468', 'Ubermorgen Ventures', 'Silence VC']",41.0,-21.15,Other,7000000.0,"['Florin Dinga (Founder): https://linkedin.com/in/fdinga', 'Joel Tasche (Founder): https://linkedin.com/in/joeltasche', 'Andreas Brenner (Founding Investor & Advisor to the CEO): https://linkedin.com/in/andreasbrenner', 'Bosse Rothe (Founder): https://linkedin.com/in/bosserothe']",True,282316342
886,187cec53-2c07-44d7-978e-783ae2711404,CleanJoule,Sustainable aviation fuel company,cleanjoule.com,"Salt Lake City, USA","[' genzero', ' cleanhill partners', 'indigo partners']",,,,,,False,284941802
887,b4c90359-635b-41a3-a926-a468de135d45,cleanlab,A.I. accuracy boosting platform,,"San Francisco, CA",['bain capital ventures'],,,,,,False,Not in Affinity
888,280542a9-ea96-4325-8623-fe8098e12ecf,cleano2 carbon capture technologies,Carbon capture technology company,,Canada,"['regeneration.vc', ' duke street investments', ' export development canada', ' tiri group', ' local investment yyc cooperative']",,,,,,False,Not in Affinity
889,f789aaee-687b-43cd-889e-4c3d6b34db56,CleanRobotics,AI recycling sorting company,cleanrobotics.com,"Longmont, CO","['undivided vc', ' sosv', ' melco international development', ' longmont evergreen opportunity fund']",,,,,,False,2535013
890,0df7f18d-8578-4acf-b6fe-dd7f5f091918,clear current,AI-powered systems for tracking and controlling energy use,,Albuquerque,['rho ignition'],,,,,,False,Not in Affinity
891,465f4e3e-e156-482d-b219-42d41182349a,clear labs,Maker of a sequencing diagnostics platform,,"San Carlos, CA","['counterpoint global (morgan stanley)', ' t. rowe price associates']",,,,,,False,Not in Affinity
892,d58b3260-404a-4bc2-9698-b59bb22bca6f,Clearcogs,Platform to reduce food waste in kitchens,clearcogs.com,"Chicago, IL",['closed loop partners'],,,,,,False,284550023
893,75f205ed-dcfe-4ea0-aaed-3aeb05ea335d,ClearFlame Engine Technologies,Startup focused on net-zero engine technology,clearflame.com,"Geneva, IL","['Mercuria Energy Group', 'WIND Ventures', 'Breakthrough Energy Ventures', 'Rio Tinto', 'John Deere', 'Clean Energy Ventures', 'Mercuria']",61.0,11.0,Series B,30000000.0,,True,291725052
